rank	node_id	tx_hash	pagerank
474	221901933	e6e071125e9a827316c3587f5011c3a05543f87e23c8e0d0e03fd31a40222959	9.210012929e-6
475	239154575	029cd708eefa627460885d85d34067213bd2465cd4f8d84c9976a8136075a6bb	9.194453459e-6
476	242489646	27d73ad80ad69dd74e388f18f60dac03f327a79daef07c5afbeb8443bed71968	9.18581692e-6
477	199197975	8700ee4b6f0f34f6cb4f4ab8faa40efb4120a368e421bf0517bef18e234a0b5a	9.180807847e-6
478	228684094	ee59553d148c001d583a241074bf77eeebc0dcb42020f29dbe82e3b71da085ea	9.175049189e-6
479	234601156	156e4787ae2734dce703928107562307fd21e9d57802fe87236cb4bf32222a20	9.17155644e-6
480	230924733	87cb4f51901a81222eec03f5b0a4ff8d3fb220805395cb36ed967f1f4e5da75d	9.167238222e-6
481	132632845	f117fd36d81aab8c3d787630b342e5b5ddb515c217c9ffbd7398fbe957d8ed2b	9.140074112e-6
482	157621044	a98c684a230041b1398fb31e77781df86ae8914c773c88242c2eb2e86256a10f	9.140048775e-6
483	205766959	c4418cf16cf9aaa222d065fb7163db4772c2b846c5ad960af4a55c7fc1dd814b	9.130851153e-6
484	215244204	e5f18d786fd46cb144fd16940d40b7b4a4f18a2977cbb6566ffaa787fc1f9738	9.125257747e-6
485	205622850	812b2ecff398e2e66cc81fca04311fd36f0527dfc193acdda5890b5638e5390e	9.112066957e-6
486	244425774	b242e7625a29b6ddfda795ce144e6de138cb0ac071dbe59f6968d5116c3431e9	9.092332772e-6
487	203317872	b55cf57b13c98cc8599e896ae79cd887973a14a7c0860f426fc312e7e3767cd5	9.083207662e-6
488	209608171	a8b1ce5f78e05361dc12755a976f7e19185a9d8b1648fdf754da91357f0dd4c2	9.073442262e-6
489	33089951	abb72800dba794f8f8132fbf0f8c61ae398d50af226c2bc967f271a29aeea494	9.072701372e-6
490	231557402	726a536fe065253f840e960b8b7e2868244c8dbd644d9edc17de2afaf31ba0ce	9.070368328e-6
491	78040360	1ce5198f8b6eda91a29acf000f9746ba1e844c4248ea454845d42310fb6ba0da	9.060391907e-6
492	245217611	44a8ca8d12ae79f43c1376a9a7e64943f7a46cc331e87da04920147c2318cd27	9.047407687e-6
493	69875067	777e5a9fa4066c07644bdfa24f72a0ee76162783a173627e51d190ff7224a671	9.046864471e-6
494	62853194	e7ccf36c75bf94db6ea09a57d83618962a8fb7c2c37c89c9e449f985aee2817c	9.03129736e-6
495	216055483	649d16c9d1acdd3f9edfe0d5c74b7a9e6d6b07afd694db04182745d409e7ce5e	9.004657907e-6
496	219867310	16db142faa25d8bb7dada425c2abbe04ee196bfaf923d10a1711e3be3df9cbcf	8.993734966e-6
497	188418113	77a7f3bbda78294f6dba828d3ffa157c518197deb6890e3d6d69581129682512	8.970739862e-6
498	53512620	949c92b23794191f2d006f31dc3f493b56f565b22414219875ca1df912671c6d	8.939495014e-6
499	208499793	98ce7f16fc733843d674e77de9956b3dd40874db9299c33363ddcb38c6cb7761	8.917215045e-6
500	48074053	85e60e12c93a8e67ace9068e6f9ff33b9103af26f56c79505335a216ea4ac02d	8.901143597e-6
501	202652134	7f926bec79a85bab9073750a606e90cbf8ec2e77e8ebc6dbf8a8cc3b6773828d	8.895204509e-6
502	39042964	67e14b68eba5793a3f412dda9fec835605088cbc6dfe81fc27cee20d29290490	8.878457819e-6
503	126723241	ec09d91e8e6dcfeb76ea41ed6d5571169c7b3dc6c4d5bffc6df4e4e5e50d5868	8.873633981e-6
504	216804696	6c14ac95b6c7787536c09736494b21950e26b899964ef88ab453fbae5f1da6de	8.863947182e-6
505	236896496	761efeac138a54e4b78724a787b50ab1cd9b96fadce0a16c3e4ff9e3c82424ea	8.848637507e-6
506	201491422	fb1e9c2922ec1375ec2b1efcaa277e8d0eebe93875ea14fe27be96be86583814	8.843216772e-6
507	202295897	98fa06b9ff9288cd112c19a2e361989076ae9f3c6727774738977527ef6ba44a	8.842555323e-6
508	203283076	b73e1e28262f82c72b6aa4b85073e8203d2919ffd1af53b9f5b71d0ca680f663	8.830718707e-6
509	242386583	091fccb87a3f04b261da3a7e3dd1ad6c64d60dfa17d0c17742fa36add9e788e6	8.814565763e-6
510	159241393	9c878614e6ede0c84bbf1e6c59683e4490cac5dc1b37b151e3fe0f5a1cb83d11	8.812187613e-6
511	243348410	608cb8be290e6d0ab78423cd55ed48ae98a71fac1398cec90a9ed8e3c275692d	8.808570528e-6
512	242984823	46c08d21d344d8dbf3d01aab5c5ffd2e2594491cd4177e1b951ee1ac82bf13c3	8.763773954e-6
513	212001701	f7695e4c3cd7572d3a94de61c7c5954a7d726c040a7dab13aef9802059883097	8.760983255e-6
514	110467128	25eeec6984744bd86a3a940b007555b1413867c4f1fd4592a906391cff493ed1	8.760724662e-6
515	135812669	114d09cb06b54f6ba540be9e9f7219d59767d3dc21004cdc740adea608b55d26	8.759427648e-6
516	141642967	5b0eddbb63bf9e8239cf401cd08795b15b4cd20cba5c103ce425ff57a44df699	8.759427648e-6
517	27501848	eb959293df3493ceb192b16c5310aaba51d978c4b2356c8d8082642fd0572cba	8.750390705e-6
518	98271433	319d8b61afb503f146d4ec0284ac3d751a8f5738d62061a2f61aebce87987728	8.746656927e-6
519	114870470	4dd9233439911fc194f961859005da96b17ec6a1c491a67c60edbe9f5da4b074	8.730205772e-6
520	216242378	13e086c64b8f91d47ada43e238935f6027822a1b35f091a2960721164c14e731	8.728908212e-6
521	209569947	bf0948b1ab4013b2db2e310249fd5ea139129a374b63fd59db7b16ba8248f477	8.72013798e-6
522	101855984	9a20abc246875b75510c1ca987ed877ff3aa235556f6a2c88f36b80d76aec86d	8.720051432e-6
523	10888116	0c2243666302fd6b693cde89d1f1b91b1f26e6d6845fbc9f27bc184beee18640	8.715722497e-6
524	244396441	bdf2572ace9f52086118751a46f74f67d65939cc2c995c5cac23e8feb51cbe23	8.687872538e-6
525	45516490	1da5e22dc8c121de0b09864e71e68fe8e3a96064bcecec6812a55508855789e4	8.684457396e-6
526	238797135	f3b5b95445d39e87e3171bc795f2ab2eb3213e8eeef4753359fff7f2aae8070b	8.67486049e-6
527	243236344	be05a00e27c04eac956f960c21d54f34861518c8906e4fa5d04ef90f7a4cabab	8.658786427e-6
528	242475278	4ee2d962591e1434869ea286bef98af8131655e7faab3bb2c9bc141f07b072e1	8.650913581e-6
529	136090149	18e76fcf01b931bd39adc0323e7df33a55c6fa1b51986e2aff624955c1d43ec0	8.62682359e-6
530	91018277	ee2a62b7992900530de58b78baa8842a438033ab3f39d3332c63d714370649f0	8.614822338e-6
531	234405931	acdf485e827bccbbed1e174d7509c3ae42d60fb373a87cd784bae735ce8f2152	8.59603581e-6
532	233922318	6b8ac8567eb53d9af0c881815bc8d9939641bb90f22c3a7483eec69df16362bd	8.588910753e-6
533	101549953	7060901bc098511d76f9db4fbd609a5a68c024ff14f53099071114b466379b05	8.572959923e-6
534	244959695	1a5294141de3d9f1826bae665271ec99eb5a6218f5646a9ef6225279b4fc75ee	8.571300666e-6
535	95368884	ed0f6e26da0ca4fd9c4e1b1231daa03286264f4dbfea896e2f2a42f1b7c9fd31	8.565788552e-6
536	244602850	92fc6bca295fcb7055ab243228bd223d11baa0154bba8c4c9d203b8d4bd0b916	8.529317612e-6
537	136575232	cacf73aa1b0426f53cf2372a25fcb30b2cee44568d01f70fdeff0b5bd81cf4e1	8.516085446e-6
538	235559293	5e716ac82021ebb348c5b3253c7d29eb954c5029547a19395db3902c8b056663	8.515645549e-6
539	233475071	399ec1e356dfef255a65fb9ec7c18de79ace36a717df8a7ca1e4f84a47f02fa3	8.510829626e-6
540	138747253	7ba3c0b8a162a63423ec8f55a4c263351d41db24a4338386b0703f0014fbbbd6	8.50341979e-6
541	6942069	ed2efa807c4d33a0ca6d15aab5e608ac624a30039965b508063c8baf9d9e8ecc	8.497693118e-6
542	244782841	7d1d72e6e2280612841ed52683157df9d3702c67d7e8df8c8eab3a5b48ce4df5	8.496249088e-6
543	237191181	316da8912901360f2c66e10e003d3f4d274d9962409763726d6ed03421405894	8.490918853e-6
544	212399842	ea9ded4c0bfe6a1bf4b130ee6095a22e6bed1829f28de898bfc70cbde7649260	8.488241547e-6
545	203272759	0b40c1449e7c383354038438050173ba564e3f216c30c8e1a765d2798f718113	8.48793892e-6
546	239117469	769e3c44a171df26347144cd0a43dad8dd6f690dc4bdbc92395e99c61e0934d9	8.478942186e-6
547	229333458	e5554b4b41d1657ada537fee1266333e96731a5a8a8cc2f0e867666de4fb41ec	8.477324418e-6
548	231829052	a2cfc6903ac9dbb19f4fd1a71749caa8b35e4a9018dd70488e76beaea232324c	8.462007402e-6
549	168652587	21bf47d2d53b7bb80918bbb63daa0ce09ded07be0e1468142a2f2cdfb76f24f1	8.461568101e-6
550	146598366	7e71085467b09c1ac8df17fb3e6ac5e6a92519e27d25e18605ba836adb393f46	8.456525713e-6
551	232871090	58f0e009bc4f5774093b3c7aeb63936815f46e795d37b2d96c004bbe3279ab28	8.45442103e-6
552	46371922	0d402b5c565abd47cc16b4513f0f9e7f86894f823be9851bcd2516d04471c6f2	8.442394693e-6
553	46446364	cc7276fa9fd11950344cf1832fa0a68eb69aaa445c575482b8435e926efd6e5d	8.441951917e-6
554	159613482	250bdfbd13501393e87bfbb4eb9a2047e810986fd97cdd49eac77c74cdf41854	8.441423037e-6
555	154139878	c298a58d820d4d27ee4525371dc57b30feb00aa13ca87f2c36c12b790774a345	8.441401322e-6
556	104685792	e71746213918b69c6b0f21ec8247fd219b40bcce5575607403e905c8f6c575fc	8.438278752e-6
557	194525834	bef4de1a0e12fe32664b0b68da654ac1e66700a7a1f4a3a99d5ae49923b32ff6	8.435180124e-6
558	222493108	ce6fdf929009db85b33e2ff94ed4c5c7a3bf52df86527864de16b0ec2a6704d5	8.428474297e-6
559	241794700	46899823d24b396d2f574b020cadc65c89080582cc143a447f21fb72c8f38528	8.427650947e-6
560	200946480	e9c8322762d56637a203d8e8ff99183e70d2d4772244970a6b5b8b8086026374	8.383330917e-6
561	119083624	8eb679231ce086deb9b98c9856b725886c1f62a6b676a6fd4cbc26a10e67e92e	8.382669246e-6
562	135058481	611fe528077faaecb008cf7dfb2a1e89f0f26dde36a62be37d52854497d5e7d4	8.375574237e-6
563	136105915	2731049825a9978b2a0f4dc8d2a104397ad4c6c4adb9ebc6f3018ac7aef9b45b	8.365276449e-6
564	114338071	bccc7187284f7a7de64231f485b5ca1f93fa950e905f8be2e428ebf46b594806	8.359259871e-6
565	210349435	9b06e059f01ed9da9f80de30b73c17d7ec08da28bff796cb72130d0bf8e4717f	8.3546721e-6
566	237263552	9cd4052259c6e2201478c1e8893bb62297593f9243a8bd84f119201f3e2e75b2	8.350489825e-6
567	118906701	13b87a6af53fe38ef7e4165081150529cc9871abaf4ff10645f8435a0f1a74db	8.344982599e-6
568	213858710	50229ebb6d0bb315a70979f132da2883467eb1b5a2bfb3a851b7026b717a0046	8.34332424e-6
569	109149001	10145b33a1017412a762117b4cb021fe40b50d5d8063e47f9424bd742ef43009	8.34021907e-6
570	119568096	8d307fae27ff57a165434dc7c9b3b64e64117f51a977ce1b35b90e54880b548f	8.333261845e-6
571	186998365	22c8efde2f1bda5fad00fccbc11068f46b84d6a39a0f6fcbe87ae6d02378b53c	8.327720797e-6
572	186649012	b51d2cc70a86546494d39956f15287def6f4f9ada0da95809a2f4f6fc235893f	8.322558927e-6
573	39783498	82f72373c6fb3ececcd6ae3dc9be3d5bd855dc0e830777497798d9c79658f1a3	8.322554822e-6
574	160945603	728640d5616cad1f67b7f61325aa79b7357b8e743e301a94dd065e218e35e2ce	8.319854675e-6
575	200985313	e171fa480425fbc3f8ebf24c1b98a05bdd9d4e1afc7caf6024a2874d7a83493b	8.31129529e-6
576	46980480	65d809a08664b8fd17fc46a609cd04763eef78422fd782e7cf6f217841ba7e4d	8.309554327e-6
577	107884530	6f327c3c70217281e2aa9610d099797e8d34a32cfc4acecbe0d471c02d3504de	8.308431251e-6
578	200727163	703a4ab8756e499b27696ad042b4a61ed561bff3c3f5ee52c1ad44da122c4f8d	8.306339679e-6
579	243431637	6a5addde807228eafb9783c4acbad66a1346781809fc4e26ec488a2e5bbe4c49	8.303266556e-6
580	143015786	9c2d49aaba01c5ac1d99893b13c760177cc8c185ced37c5e9f5a46942efc4908	8.282664415e-6
581	243694092	a6d017c6eca893b097e5fe24041452e74b196205cc6212a42deecd8266bfebfc	8.275215983e-6
582	204305566	66486f4a47ac10b5d5521473fb2810fd019aa464e52fb5c757e83338e42bb129	8.27389461e-6
583	39389820	057089cdb9b61b51c3ded3662c3a0665641c1e72ef219fe59b3f4010c450e779	8.27226833e-6
584	193292277	134a69f8c6c90bf09c36edff660014ec92b87ef5283a98e1210d50714be572c9	8.26259463e-6
585	87793102	b1bbed7d66e9a91d30a7186b3a2ee01491d656bb040613bac884d440f0fe27d8	8.253224008e-6
586	219384807	007defef7a90b2631e4eccd0ec929fee6e6f924c0e7a5531ed92f7ea4d3c6457	8.250839022e-6
587	240146751	7fcaba518551dd20a7be46e5ecb21cca8d8deb282104234f958233a5fe7f2af5	8.24450874e-6
588	219384808	6b7b5a21c4a6e200b53f5a45d622626d321488529dd64d12cb8f776b0fba3308	8.244376973e-6
589	86655405	89df9df5550032a5dda7a600887fdd3654eb0c7829012142ed9b89f311acbd99	8.229466078e-6
590	237841340	622523b92c37e5cc5dfe236f4652866c83c569969a811f2a06136ef6e12ca258	8.221581699e-6
591	243919617	90642d96ed69ca2ac5b0b7fcf1c7d6fd9021567c2071c59c555a75a752e25e96	8.220849993e-6
592	217636795	357088020af5ab259d6390042b1d092451208d229a591470881a1547785f76bd	8.205762198e-6
593	242231038	6ee8e07fa21554440fd682b99c28f5e92e5af5cb483191f4983f7b2e505a44a6	8.203085834e-6
594	244705612	409b92d078f1c3ca35384cf2b2c17621e5e71a126ae4be69f2ecb470fb7eb444	8.201174863e-6
595	201953612	56b139826bfe75625d2e71d88c2a04593a090a50abd2448c868923b8304ece37	8.192169021e-6
596	223047192	99b7a158a3c29eeb348b4c8437d8c6825f932fb36f8c36be087bcc309023324e	8.173445403e-6
597	107884532	8694171bd52898ff9a7e810d36273be4dfa61be22bbae5c8914ff5cd18e2cc53	8.157230313e-6
598	212608263	0925ebf0f556c784c5a23db2bf479ee499eef02a88f06fc7b567353a5979412a	8.146670868e-6
599	243422228	723397bccbe06749fcb2343ad5c289915d10ea7885b6f909602892ce7d053e33	8.133233231e-6
600	243506635	29f530cac3ec225491457a8dac7b24a034dfe0c0f84d2720162b8638d5815538	8.131571927e-6
601	135485078	dedb83e3875a442fcec8d2ea3b7cca306bd1bce2dd4057938aa1ca6dc904d00d	8.116304893e-6
602	232794676	ab8ebe5d0f9e9e8210e2477b94595637118476d32b11122db8068aa4bf5b8afc	8.104522232e-6
603	135629044	b6f981a39d0cb3ec9ae55579365d820c2e2567f939410db1575fa56f3640972f	8.096586182e-6
604	93554671	0724c2ad28f6b97ae7440b81f3d3da19900140320f04997caaf15e5557239772	8.092266446e-6
605	209612405	cee3348e5e40b477b7229eefd9c7cb469f8dfcf035d96ab53b70d245c5d72798	8.075626727e-6
606	33596809	8873aeaa0c3766368605851b66543b95cfffd27069186d14f854eb19e60b17c8	8.074631982e-6
607	228695958	e9f3ff6abcd27222b2b87c5b5f871a0ed3f9a1ebe8694367f5b4e2b64e3e48c1	8.072629004e-6
608	94936318	914446f4e73e6b77e927957fe2d33f1a1be4ed473a38f624ed73b9dd4168926f	8.065253791e-6
609	11981401	326f108937932c08434957db6f5c8be8d2bcd34c9ead78f3d795778a1a57e291	8.064858277e-6
610	198785638	2d6e1cd19b6609946a0ec3cce04f8f1fa8dc5e3eab8341d2ed030e662c3b2bdd	8.064835386e-6
611	27502243	45774e85382b65c947776472bc8fee2d720036db3961d0cd831d2e15bfb1ef75	8.061719263e-6
612	208594362	b89f5892110a67df00843ae218cfaf99e6be48324e4123a2dcfe2af45b9a981e	8.061642312e-6
613	101145815	af75a097378a6cd4c1cc48ac6755e1614afc1324f7d5a00b716b2c16169d60ab	8.061392737e-6
614	164153338	bd9baef9dec7ccdbc2b719eb1c71039da843b90aa19e2ce58bc601a53f8aec69	8.059358676e-6
615	49719562	8606a771f90bf6ae68d46ccb2762690f952a2ec38c41ddb4f374aeee2379cab5	8.059035896e-6
616	62853199	a5f0834886afe9dc08ff382592d48c826a87e3f8d82dc7ef6da487fd99d8cd8a	8.054614561e-6
617	82050396	8e4a8950fc5b151800ba22faeb6ddbe61e2f1d258d60d7bfd8fcd1e2fb88903e	8.043179497e-6
618	129156537	2fba25a9dacfef0babdc70fd68b141b71bb7c275252dfdacdbe8ca2f29f8c6fa	8.038733442e-6
619	217488112	d4c62e815321a0159731b00c43b6a57557a9973df4e849cac1a7ca7e5ead1138	8.033285515e-6
620	206992244	36d68333d9bbb0ce2b7f2770de572037c146b285d293108dc9f3b8cf699e33db	8.019813332e-6
621	49814518	caf2eba8cdf50b3f980d676a9048b04e99f5097465f6baa8899884652f92e6be	8.016684632e-6
622	242667043	d786ab8d4020fe6805d9ae749dccfcd94672a211753c47099e1d21525356b3ad	8.012560497e-6
623	49811187	320718a26f232796cd5631bab06bcd1885e18b4af9c1b6dd8ad1e18502611601	8.009539456e-6
624	237867338	3f195dfa97626c28297552f277b914079609e0c4c3a38e925197567c32820ad7	8.004446781e-6
625	166752615	2c4d4721b9d2b36c5b359988de338ab924756b4425c33b9eba9e337dd839ebf0	8.00340512e-6
626	241091876	583e488bf187d4358a14814e29fd12ead902c93ba137e8b32102771ee7f46b05	7.984814063e-6
627	6529051	de5479538af67719a2e588935252ad33030a57f9af48b0997845ccd9113364e8	7.97721938e-6
628	217630774	f27b3cc21bdf39569c21a27b975ce3c786110f902ec155c88249b7f07313e94b	7.969300394e-6
629	201907238	367ebf51406f554a7137bf0e374c5a708db379413c08082e21c10f57fbe0c3ca	7.946524404e-6
630	202216024	edc168daf7efd580b187a756a5f4085d73b3d149555b57585975bb5f60cb45a0	7.946524404e-6
631	238208837	102347844fdc0b9594c51596f8d6c8b8cc3a8cc9d08641fc8c29eb75da0ccede	7.925485757e-6
632	130182853	cdbfaf9b9f633d7f07c6e96170c1e6a933a9fff2b2a94d78f8a126f08cb36623	7.917372531e-6
633	198747925	cc80284b6611217f889526459446ef461350cce6cf550f9753bc2da67af048f9	7.901867752e-6
634	147529026	fe0e278a66b5313fc7a6d333d3729070ceadf7eb9b8f4fe3583d7d8682fd217b	7.900614017e-6
635	65781960	cd483d9ce7b38656f5cc7823755a92d43a5e7aefb2a89400baa168ec5585d23c	7.898700272e-6
636	226177309	2377bc02813e956d6a458a2584d4961aa0a0155cd2997bd40d102e9ac8e4c8d3	7.888369905e-6
637	195978209	b141e8800961a8102613620099a52566e0505fde29ae5fb7120548664c1507ff	7.873168608e-6
638	196047691	b9e30c07f2c4f74a1598c53d0e402aa8f36654b16dbe72dee4d372f88e497344	7.873168608e-6
639	210794631	f6bca63c6ed259c046f972fa479eb1b940f263850cd49fede6d6a9122ca99c28	7.863846514e-6
640	112038220	fff1f7de56833a95392a1cf4d87e17e655a67d119dbfb9146e2ba477e9435d96	7.857004874e-6
641	101433166	57d5456cc7453b014345938b372015d3811691852c11c9801e7e58c36015a559	7.853219186e-6
642	244586824	5da0d064adad4ea48a2a0fbefb3706ea7736058969ed265010b136b729df28d7	7.849529216e-6
643	244697344	54e671cb37f71543d3f555ce377b7d9efd1fcd6b9ab395de5bae50000fdfb79b	7.849529216e-6
644	127223539	f51d586e3c6ac281097bc7ed687350228b60b36d8e649f2c100e0cf43c80bc16	7.844202159e-6
645	243288575	97d1687ab33c437e2ade52a51487b8262d0784b7dcd6d33f0b7d3c54e99e162e	7.842483227e-6
646	15429166	4b1e4020ad40e26834048105a0f6d9c6afca0f1e56f2e0e894f553f2f923da47	7.832248028e-6
647	95721373	d228613955bc4fa57c5d88dce7beee130f473586aa332ef0cce72d22253095a3	7.828152676e-6
648	173379651	e51b74daa5c7caa1093ae4fd02603e4916913e8fe64b1614e55ac0db8fcff93f	7.825033401e-6
649	239376402	57f9cfc764571c984fb486ebf04c8f714905d35b352ece38f99eaf20226f765f	7.815928399e-6
650	135764183	3a596386343b62c860f3555d5f99d8c8ca6be027102cbc924c1963d567f6546d	7.815350114e-6
651	219144397	5292d8aeae28fcd9ac5326e001bb29032a30bd3a497e5c08bc569c01ebdb1eb4	7.809035659e-6
652	122291496	36cbbc27334d11a41ec3ede84d77fb9af0b52df196f31cc3262515c699ebdb9a	7.805400614e-6
653	241544703	ff9bf82ec4f910ce49f34760faa5c48a084b3ce792c5a0713978f93a173023b6	7.804452462e-6
654	190035143	a6e66bfad8826616b7acabaec2c03081d0463eed17d7b515a2af17128eb69454	7.803615729e-6
655	233343351	b8bd5ddf36432b6f51ef54356d3d4e9d1bafb6598b77fd25772a1bf843c81bae	7.800281794e-6
656	239164079	be7ec6f0e82c356932145355bbcde48425d07bd8dc955318f7868ec0a7af8e5d	7.799227756e-6
657	216841204	729c3b600efa179e0fc67055b7953be1e3f7718c73eade77cbdec0c34a999af4	7.797610016e-6
658	239801376	7c98b4b6b226b03b6477382ab8da2d8ced9c5280fec400cf1f0088199e4bc36b	7.782434021e-6
659	225529815	9feea679ee6933c7ecfee1294c61b29073e443ba75f27de47d5b43335656b908	7.776020697e-6
660	224035182	2bcfc0c484cd88f03a18f3c50d0ec632f66b34b43254c8344caf119cb93e7bf9	7.776014629e-6
661	196103963	53db3db438eae76a42e35275f59bcc03ffc6cf78f90db04ea9aa4ffd187922c8	7.7721949e-6
662	244784944	906b53f876ccc0aa3931b26a0eb395649fff8a5d04f674b72b69ca6eb879e550	7.771648117e-6
663	149584911	18f67afe8132573a3590bee03aa8aaca961ea03b4afc3b9a96ef57811207b464	7.757973136e-6
664	230651110	4cccd867b6aa029ae9ccfaf203013100c89dcf9b1a5222e069b8dfcedf1ceb00	7.757829547e-6
665	215257373	79bc147261011b94c54cecede7bad5b4e8eadf69635aeecf69c86e6bee387fe8	7.757112044e-6
666	234596410	9a2869aeb57f024e9dd9857fd752dbb51f2affefff48895fb392204d1be39e07	7.751371351e-6
667	213858719	a0b47a79cb0eb439f4fcda71706f8b32d771009f4862b06aecdf0d965c362b24	7.751080129e-6
668	205647678	769dce0beac736103cc8964915a5b867103c56763f1163bca7b73ef5f8e2ef4f	7.745899873e-6
669	202653814	fb3101ca7952073f0135becfb5360dbd6f86733b103944546477770862ecc0b2	7.737222095e-6
670	232888622	a4c25ea2034cd6529482d5b387dd56a462c773e6a5194a7ae032e416ae91cae8	7.710456038e-6
671	69879484	aa9988358003577bf1a0a19df1dd299603daf3ad1a12eaa5e52b45714bb08c74	7.69047776e-6
672	207909333	074305ef2691badb3a1f0e36a0c2cbe011acec89f51568c51b33792b00a0c6d4	7.689306855e-6
673	102431078	7133840b1142c0a6af04c83254a8dd901d2bf5e72f37d37c19cad38232d99ae8	7.686397081e-6
674	244777842	8e4f16b03e7c4d3c8b05274b96a00967650630409d5754bef074d2dfc664238f	7.683944451e-6
675	234245468	dce341b18a06214d266a9dabc44ec2ba4274b12afe11d5138e7cb644f1d6c6f5	7.674503919e-6
676	132389781	9e4efd867d73f8758b663d96b81130c164931422f5ff10444a63150dcc86cb41	7.665522278e-6
677	236065234	171b457c4cf30d8cbc60cbb4a12baa971b90f367970177e7bcabeaf1848b51f1	7.665316482e-6
678	213457405	b57816b89e4a8ba48bc158a0e717a6c31169f5b19b48677a13c41e2d305b4d0e	7.651581796e-6
679	100622047	54287c8345a0434ad66e30baa2e4fa94af98f1bc29cdac76c56272639e2392c0	7.627812982e-6
680	15950032	6ee30be5167328ae0c0dbf525c642c9396a33f7a9d82285579f4feaf096b7505	7.618212985e-6
681	128762368	9630619bceb9c6d224387e25cf137b65064e77f56941aac3fdc513a723401748	7.553751535e-6
682	238691621	6ce381ef03309d4e97c203057e5a23c8bdc6d53251ea40d72bd84099943d6112	7.549373124e-6
683	215337946	f0f388bcad0a580c975eba7bd6427c54bc6b3f929914197467defce1c853a2dd	7.545727953e-6
684	236708024	27121c17706f011d3b483d564691be7c5b100660aa527a9088c6a08ef9e05df1	7.544352685e-6
685	216813646	7209184633eaf48e8ba7d2288d5b701166c2acd43ff3e0942a0464c06d85a0ee	7.534998064e-6
686	58530505	82b41a68db6d67bb1adbcbd488d13485b66e5644bbf368b8a474e95270953c66	7.53370158e-6
687	51070049	9c584ce58b060bdc86d34da348f7a95b2e864e21be6e629bdeea48f7d1739cff	7.531275896e-6
688	110466164	7842d2ad1598c53e6c7c99a7789cd73c0eed826d3675607d3c5a41819af4276a	7.530055726e-6
689	217822846	43325cfe67eab82f6cdf3eb355f551254e96d98a3cb9cafa27b59dac1d9967e8	7.519961294e-6
690	213637839	13456be3f0fb2f384a70e0515426ae2de5fdbf326ac080f7911eef8d673c9c84	7.519785965e-6
691	234292031	c010074cf836042622b2577a95ea3b37acc22d6e7b92dea8b00148ced58dbf0e	7.518613804e-6
692	211405798	2cff34442b20400c8e1058974286bb9d0564ffc188855f896b976a6a44b54e52	7.518424696e-6
693	238438346	1de05c310d145b6b34c95689aba8abd501e02b4ef687f4d0cc6014ab7614f456	7.505864033e-6
694	236100133	72e0038d02da92995f4e1f16970e9524b1efda05f6398c3a2bfd13e5136f7724	7.49961891e-6
695	202323170	92db971d3978e87457d6e151d5f499e4913b885a601a7304d53850b57fa13b95	7.496664429e-6
696	120118496	d9b4e9ab4a63abcbc7bce74b6b5c2bdda60fc68c5cee1986fb204e7421214fda	7.496257465e-6
697	242386584	03dc0b11eacbd32da22a957d1a4ddb215bb2871d57f4ca5b3452eae711931316	7.493023858e-6
698	206032977	bd025f6778466a8e4bfdc93a24a56876c8b9f46f5be9dadaf50b1b50666ad0d6	7.483789125e-6
699	161443682	fe2aafc35e4760a1a23b531b6f1d161547028ec99be1982d1e25c6e42d4e8ccf	7.480758464e-6
700	204286597	eb2154b063d67782a9e882228238183a47e7e06387258f0cb0d1b38d9b369309	7.480475641e-6
701	238409672	b00d348c0992e51814aaca81e71f74eb5cab5719560c0c68fa4f6265c35cf4cb	7.478035568e-6
702	229238710	6a9199bcbb658ae5d0f4ac7a97eea01eba1403a33b363920da8790c672b19176	7.474002708e-6
703	142922670	a8e9ca07cf43d1d17b8a51f51f1a89f6c6385910581c8cb44adfca10abdcbfe4	7.466969214e-6
704	220787624	558e108dc03478fe3541c6b5bbcb42c1285d7253e4f2b124b06856eea07edfef	7.449408146e-6
705	242923432	44ff41f7655a6c4906d2485585fbe3e371ea41c47b695e44028f929fc78987eb	7.448282571e-6
706	231074388	4addba09100ffb42de3f6ebe218a1a595e22d8aec0a2504c438a4ed210a2ed93	7.442821923e-6
707	243169857	4234724643179d33da27ae34af6cb4450364af32f4609e9e2a63b1881438460b	7.439613195e-6
708	232057849	824796ad3be6a6885fc43bcfd489039801471f35c6060b8338f04004bd11c6d1	7.437311622e-6
709	194080424	357111c3e35272905b44ef1034df523a788f4f147c61f6f3eec2a5e088bb448f	7.413519676e-6
710	95822695	1fd6993436e2b2cc93c2c84872d6faa7c93eaf3b4cee87142658a0ab054d8c72	7.409238825e-6
711	169548341	fc096cdb44b53c5f4edf95ec4440a4d129045344db70dec1abd9d85b6f583725	7.408896855e-6
712	98653137	a487a165f8b97c38a9ea21e37619a76051f2e8ecb054e7ead7924dc6ac3d1a0c	7.405326256e-6
713	27418401	f49e8619887da272cc9faf439b5bceddd7e06af1a37e164c0bcd0d2743dee953	7.391624316e-6
714	163550458	fe44f34eef92d028170db5899ba57a4f40ff87286b7b6a2bcd377d62ffc8fc1f	7.390514481e-6
715	45524865	ec74af84046400c8af2b821189c5fa6dd7bfaa0590f8ab799d7ba25ce700a3ae	7.382431746e-6
